#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
108,Thu Oct 01 22:27:15 EDT 2020,70,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
109,Thu Oct 01 22:27:15 EDT 2020,70,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
110,Thu Oct 01 22:27:18 EDT 2020,73,3,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest+ IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
111,Thu Oct 01 22:27:19 EDT 2020,73,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
112,Thu Oct 01 22:27:21 EDT 2020,73,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
113,Thu Oct 01 22:27:22 EDT 2020,73,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
114,Thu Oct 01 22:27:23 EDT 2020,73,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
115,Thu Oct 01 22:27:27 EDT 2020,73,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
116,Thu Oct 01 22:27:35 EDT 2020,73,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
117,Thu Oct 01 22:27:38 EDT 2020,73,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
118,Thu Oct 01 22:27:39 EDT 2020,73,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
119,Thu Oct 01 22:29:47 EDT 2020,73,0,A1ModularitySuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
120,Thu Oct 01 22:29:48 EDT 2020,73,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
121,Thu Oct 01 22:29:49 EDT 2020,73,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
122,Thu Oct 01 22:29:50 EDT 2020,73,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
123,Thu Oct 01 22:31:44 EDT 2020,73,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
124,Thu Oct 01 22:31:44 EDT 2020,73,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInferredSafeTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
125,Thu Oct 01 22:31:48 EDT 2020,70,-3,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest- ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
126,Thu Oct 01 22:34:45 EDT 2020,70,0,MainClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
127,Thu Oct 01 22:34:51 EDT 2020,70,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
128,Thu Oct 01 22:34:52 EDT 2020,70,0,UtilityClassSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
129,Thu Oct 01 22:34:53 EDT 2020,70,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
130,Thu Oct 01 22:34:54 EDT 2020,70,0,FactoriesSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
131,Thu Oct 01 22:34:57 EDT 2020,70,0,A1GeneralStyleSuite,A1AccessModifiersMatched A1InterfaceAsType BasicMainTest ClassifierFactoryTest ControllerFactoryTest DerivedSafetyTest DerivingMainTest GenerateSafeDistancesAndDurationsTest GivenSafetyTest InferringMainTest InterpolatedSafetyTest InterpolatingMainTest IsInterpolatedTwoParameterSafetyTest ModelFactoryTest ModelReuse PrintGeneratedCombinationDerivedSafetyTest PrintGivenAndGeneratedCombinationDerivedTest PrintGivenAndGeneratedCombinationsInferredSafety PrintSafeDistancesAndDurationsTest SafeSocializationtxtProvided SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceUtilityProvided SocialDistanceUtilityTesterMainProvided ViewFactoryTest WekaFileSizeTest ,A1MnemonicNames A1NamedConstants A1PublicMethodsOverride IsInferredSafeTest ,A1NoCheckstyleWarnings CompareSafetyComputationsTest ExpectedSubtleJavaDocs InterpolatedReuse IsInterpolatedOneParameterSafetyTest MVCAndFactoryCalls PrintingCodeReuse UtilityTesterMainTest , ,
